Demand,Entities In Part 1,Part 1 VA Time,Drilling Queue Time,Part 1 Storage Time,Part 1 Stored,Entities In Part 2,Part 2 VA Time,Milling Queue Time,Part 2 Storage Time,Part 2 Stored,Entities Out,Assembly Time,Assembly Queue Time,Drilling Utilization,Milling Utilization,Assembly Utilization
3,4746,2.995762,0.049022,1.910946,34,5530,3.004887,0.007163,99.434036,818,4712,3.004091,0.218018,0.328125,0.288201,0.492046
18,13626,3.001682,7.677538,234.444179,4089,13752,2.999428,1.503803,236.060278,4215,9537,2.994019,2.897963,0.945203,0.716077,0.992502
4,14155,2.997176,19.416075,209.994717,4578,13072,3.0054,1.320107,202.384645,3495,9577,2.99568,2.91319,0.972019,0.681997,0.997364
8,5760,3.002582,0.090472,0.516423,24,5864,3.003097,0.004936,26.463266,128,5736,2.999263,0.42068,0.399485,0.305758,0.597938
9,6417,2.988494,0.114927,0.849302,6,6768,2.996485,0.031378,50.799843,357,6411,2.991525,0.60528,0.443916,0.352099,0.666467
15,14174,2.997335,7.641752,222.247176,4681,13338,2.996968,1.372721,183.866511,3845,9493,2.998674,2.913941,0.96791,0.693166,0.989169
14,5736,3.003124,0.051469,0.201231,65,5960,3.006499,0.014576,37.408961,289,5671,3.00137,0.277498,0.397307,0.311089,0.592219
13,8944,3.000807,1.037201,6.213197,77,9581,2.994424,0.224,57.30259,714,8867,2.995902,2.390638,0.620028,0.497722,0.923344
16,10950,3.000456,2.295317,78.919056,1361,10575,3.005938,0.309471,91.434018,986,9589,2.99295,2.923045,0.758556,0.551864,0.99756
10,4788,2.995206,0.033667,14.524465,112,4711,2.996044,0.001837,2.869206,35,4676,3.004605,0.162781,0.33185,0.244603,0.488667
12,5138,2.9933,0.029437,0.415646,21,5299,3.004847,0.001141,24.707911,182,5117,3.005605,0.244719,0.354718,0.276442,0.534017
18,12312,3.003981,4.836942,156.792851,2810,12690,3.000051,0.92694,184.784632,3188,9502,3.002927,2.865936,0.853295,0.660318,0.991867
9,6489,3.002254,0.122312,65.376934,162,6354,3.002795,0.012796,0.599484,27,6327,3.001253,0.657532,0.450551,0.331099,0.65981
14,15160,3.002141,35.904566,224.990587,5604,13760,3.001857,1.30694,218.271157,4204,9556,3.003234,2.933897,0.98945,0.716293,0.997687
10,7520,3.002315,0.228635,11.880188,290,7240,3.009232,0.062647,4.825326,10,7230,3.005676,1.031699,0.522625,0.37816,0.754551
12,682,3.001656,0,0.19748,2,726,2.989591,0,41.775841,46,680,3.000455,0,0.047387,0.037614,0.070976
2,3044,3.003544,0,13.734598,44,3012,3.010155,0,4.087447,12,3000,2.995818,0.006967,0.211548,0.157268,0.312081
18,11754,2.997024,3.385369,133.592068,2186,13248,2.994196,1.121307,196.964999,3680,9568,2.998743,2.931671,0.814425,0.687947,0.997576
2,1452,2.999928,0,22.458108,34,1426,2.99136,0,0.224158,8,1418,2.993833,0,0.100708,0.073908,0.147504
14,3530,3.004687,0.000418,2.573058,20,3830,2.992402,0,46.607916,320,3510,2.992545,0.014432,0.24474,0.198784,0.364716
18,12618,3.000757,3.192765,162.351035,3084,13194,2.992603,1.254254,178.96518,3660,9534,3.001329,2.886882,0.863264,0.685504,0.994621
15,8844,3.006456,0.73393,53.046297,576,8376,2.997523,0.083888,3.972222,108,8268,3.008036,1.923411,0.615089,0.435187,0.864903
15,3942,2.995582,0.004776,0.101573,24,4254,3.00071,0,68.466761,336,3918,3.002113,0.081377,0.272598,0.22148,0.408725
7,5152,2.996382,0.034494,8.428768,91,5075,3.013935,0.003395,6.051167,14,5061,3.002349,0.236983,0.356249,0.265317,0.528057
10,6136,3.002989,0.091394,46.409293,306,5864,2.998317,0.011532,0.286265,34,5830,3.01553,0.433724,0.426536,0.304689,0.611597
16,10816,3.00454,2.354415,84.490731,1359,11808,2.996518,0.729937,136.475365,2351,9457,3.004827,2.87193,0.75134,0.613679,0.987507
13,8606,2.998062,0.770049,12.044674,170,9230,2.998067,0.312052,41.876973,794,8436,2.998977,2.035618,0.597217,0.480419,0.879483
10,5166,2.995093,0.030339,5.600908,22,5362,2.999508,0.01438,18.444127,218,5144,2.990534,0.217836,0.358196,0.278773,0.53465
8,5640,3.005952,0.035491,7.50584,8,5872,2.999776,0.022306,8.355077,240,5632,3.003408,0.335094,0.392444,0.305135,0.587769
15,5313,2.999778,0.028012,72.199154,452,4872,2.988946,0.000139,0.17389,11,4861,3.001955,0.14631,0.368121,0.252815,0.507279
13,9347,3.005442,0.891604,13.443182,55,9633,3.002094,0.352069,27.264561,341,9292,3.000178,2.6551,0.649959,0.499464,0.969142
9,6426,2.99816,0.102151,0.191805,21,6696,2.981853,0.032845,52.144959,291,6405,2.999623,0.50443,0.445573,0.346083,0.667458
18,13554,3.004173,13.673326,221.584059,4072,12996,2.994566,1.167325,213.57218,3514,9482,2.997302,2.890043,0.935489,0.674605,0.987941
6,4314,2.996393,0.015934,19.03094,141,4212,2.996228,0.000015,1.3523,39,4173,3.00105,0.071531,0.29909,0.218798,0.435801
8,5208,3.008207,0.040567,17.780285,273,4963,2.995151,0.004679,9.713246,28,4935,3.001384,0.260312,0.362656,0.257599,0.514869
9,6426,3.002568,0.178411,3.130724,121,6327,3.003029,0.019813,30.069435,22,6305,3.004039,0.805853,0.446131,0.329864,0.658458
11,5187,3.003841,0.036604,1.824541,23,5215,2.999168,0.001968,11.50292,51,5164,2.997276,0.185687,0.35996,0.27149,0.537772
18,14292,2.992252,17.595884,217.318397,4761,13176,3.005165,1.38166,188.642139,3645,9531,2.996722,2.915322,0.978781,0.68718,0.992766
7,9730,2.997107,1.134977,28.324105,376,9898,2.999367,0.356579,14.829316,544,9354,2.99951,2.729978,0.674406,0.513462,0.975295
15,10944,2.996085,3.550493,62.899422,1407,11680,2.995766,0.713084,141.132054,2143,9537,3.001261,2.870243,0.758829,0.60707,0.994851
12,4188,2.997555,0.005814,0.439593,6,4536,2.985896,0.000027,76.288767,354,4182,3.002739,0.094925,0.290596,0.235139,0.436299
7,5138,3.007415,0.046324,58.353509,366,4788,2.996775,0.000207,0.264872,16,4772,2.994092,0.164708,0.357293,0.248956,0.496682
4,4362,3.00808,0.007504,63.863568,165,4218,2.997448,0.000333,0.09726,21,4197,3.003444,0.084698,0.303733,0.219514,0.438474
12,8496,3.005986,0.614561,25.723243,65,8508,2.997357,0.132219,4.142242,77,8431,3.003042,2.055055,0.590818,0.442166,0.880242
15,10470,2.999881,1.36266,80.999522,1041,10470,3.00537,0.444891,70.847225,1041,9429,3.003374,2.885196,0.724953,0.545595,0.984642
1,13680,2.996937,8.262173,223.932783,4119,14079,3.004127,1.56389,224.506491,4518,9561,3.001952,2.931709,0.947778,0.73429,0.997604
7,4753,3.004273,0.015984,0.117385,15,4914,2.993461,0.001875,37.574823,176,4738,3.00242,0.135309,0.330467,0.25503,0.494704
16,8640,2.994665,0.531203,4.620294,77,8964,2.99878,0.144173,54.691046,401,8563,2.993643,2.071534,0.598865,0.466685,0.891086
10,7490,3.004859,0.261631,44.800966,347,7190,2.997947,0.060687,0.852686,47,7143,3.001786,1.047859,0.519419,0.37415,0.745367
13,9503,2.996704,0.823262,8.103786,248,9698,2.998463,0.241419,55.966493,443,9255,3.000409,2.555061,0.657763,0.504125,0.965185
8,5584,3.001436,0.057481,0.271418,24,5848,2.999765,0.005478,36.588338,288,5560,3.001395,0.373314,0.387759,0.304239,0.580394
5,6381,2.998657,0.124349,0.216825,17,6876,2.997624,0.022571,56.058971,512,6364,3.001194,0.606689,0.442535,0.357841,0.663846
10,7160,2.994268,0.268041,4.017579,8,7240,3.000681,0.028306,14.148131,88,7152,2.998414,1.19603,0.496272,0.377169,0.745387
7,4802,2.990677,0.026277,0.417669,16,5208,2.995368,0.00071,53.297007,422,4786,3.006487,0.128812,0.332214,0.270108,0.500131
4,2872,3.011778,0,2.482693,18,2956,3.005481,0,16.793619,102,2854,2.998959,0.00135,0.199894,0.154136,0.297532
8,5920,2.999271,0.143296,57.128528,392,5568,3.011587,0.002114,0.352745,40,5528,2.998739,0.296802,0.410265,0.29038,0.575748
11,11680,2.995758,3.725461,101.032557,2211,11712,2.998678,0.748999,112.959828,2243,9469,3.004394,2.866029,0.809964,0.608933,0.988772
6,6318,2.997865,0.139285,5.015791,45,6498,2.998477,0.025704,16.336629,225,6273,2.989373,0.602836,0.438163,0.337661,0.651955
15,9269,2.999857,1.119977,66.965055,340,9035,2.997444,0.210339,9.155839,106,8929,2.999156,2.383256,0.643564,0.469305,0.930885
13,4164,3.010471,0.018176,14.705995,12,4326,2.994637,0.000725,31.142413,174,4152,3.006276,0.112443,0.289951,0.224504,0.433766
2,9144,2.999364,0.792255,38.274508,795,8460,3.005027,0.197942,5.63839,111,8349,3.005248,1.941023,0.634516,0.440703,0.872257
7,8041,2.995362,0.407443,17.612893,501,7634,3.005375,0.07891,12.513221,94,7540,3.004733,1.243438,0.557539,0.397076,0.787848
16,2295,2.996037,0,20.254771,114,2190,3.015977,0,5.391437,9,2181,3.000239,0.002969,0.158857,0.114491,0.2275
12,8592,2.994699,0.542296,7.285093,77,9324,2.998448,0.160411,59.357816,809,8515,2.994267,2.133405,0.595053,0.485162,0.886163
3,7320,3.004035,0.274281,0.499292,11,7860,2.992043,0.051769,45.376405,551,7309,3.002294,1.112477,0.509017,0.406622,0.762271
18,5264,2.996788,0.041425,67.72527,410,4900,3.00687,0.001741,0.201314,46,4854,3.00059,0.19339,0.364921,0.255679,0.5067
7,7050,2.997601,0.329478,1.858813,15,7400,3.001892,0.037121,13.997965,365,7035,2.989233,0.992743,0.489192,0.38566,0.731161
13,9763,2.995898,1.366429,21.902395,474,9334,3.00243,0.202185,19.885494,45,9289,3.00258,2.592384,0.675135,0.48654,0.969478
14,6300,2.995927,0.11892,16.461864,9,6579,3.004693,0.022537,8.058761,288,6291,2.997589,0.594172,0.436555,0.343192,0.654786
19,12155,2.997577,3.292017,154.009181,2635,11815,3.003025,0.643771,120.159538,2295,9520,3.003957,2.926674,0.840433,0.615478,0.994125
17,13262,3.001164,4.54974,195.062032,3701,13376,2.999646,1.190745,206.225661,3815,9561,2.997637,2.919949,0.91312,0.694165,0.99618
17,12546,3.008271,5.696792,171.524353,2983,11543,2.998208,0.642065,124.29349,1980,9563,2.994093,2.879583,0.8717,0.599203,0.995103
9,9347,2.994329,0.902247,5.859193,191,9646,2.997517,0.253143,56.631347,490,9156,3.004703,2.518391,0.646774,0.501388,0.95626
14,12920,3.001027,8.648203,178.890685,3367,12682,3.007128,0.921904,187.587927,3129,9553,2.998627,2.920173,0.897116,0.660747,0.995667
14,9009,2.995078,0.824534,4.734116,67,9789,3.000113,0.222618,59.886148,847,8942,2.997459,2.358132,0.623739,0.50952,0.931629
10,2792,2.98683,0,0.21376,23,2976,2.997302,0,48.160074,207,2769,2.998204,0.005538,0.192814,0.154772,0.288977
8,4893,3.001964,0.020227,7.344022,13,5040,3.005871,0.001906,9.631936,160,4880,2.996857,0.150078,0.340014,0.263014,0.508818
1,767,3.010075,0,113.548946,101,669,3.007409,0,0.065687,3,666,2.988964,0,0.053415,0.034887,0.069224
4,2996,2.986212,0,22.946213,140,2872,2.994238,0,1.073403,16,2856,3.002639,0.002794,0.206705,0.149029,0.298149
10,6900,3.001915,0.251083,9.51037,36,6920,3.004841,0.036555,10.228759,56,6864,2.99895,0.964049,0.478975,0.36032,0.715689
17,13311,3.000316,10.599162,182.971417,3761,12342,2.994331,0.943943,144.905484,2792,9550,2.993467,2.916332,0.922317,0.640786,0.993832
4,3004,2.997277,0.001841,51.584555,232,2776,3.007022,0,0.291007,4,2772,3.013043,0.002144,0.207782,0.144922,0.290063
17,12121,2.991446,3.286067,122.76967,2542,12036,2.998489,0.742971,171.229012,2457,9579,2.991571,2.915961,0.837676,0.625404,0.996123
9,6615,3.005038,0.115768,15.376291,351,6300,2.99982,0.042499,3.398589,36,6264,3.00465,0.623569,0.459599,0.328105,0.65481
1,6426,3.007622,0.137219,36.859968,508,5940,2.998539,0.008929,5.256116,22,5918,3.005742,0.55224,0.446824,0.308736,0.617986
18,13032,2.996628,4.915751,158.872606,3541,13176,3.003657,1.301061,183.852204,3685,9491,3.00047,2.904485,0.895313,0.685794,0.989801
10,7840,3.005032,0.276477,81.43408,636,7250,2.997813,0.051757,1.150645,46,7204,3.000787,1.224638,0.544214,0.377177,0.75164
10,735,3.007502,0,43.797107,24,713,2.990113,0,0.019006,2,711,2.994745,0,0.051162,0.037013,0.073988
8,13091,3.001716,9.20816,170.250373,3561,13338,3.007508,1.208356,188.35191,3808,9530,3.001885,2.914694,0.899418,0.696426,0.994362
12,8388,2.998002,0.596263,7.949561,0,8772,3.001181,0.145897,21.613216,384,8388,3.00485,1.918397,0.582112,0.457016,0.875162
9,6795,2.999986,0.153648,11.393848,293,6516,3.001976,0.015999,11.612559,14,6502,3.000138,0.750608,0.470644,0.339142,0.677849
2,1438,2.992123,0,16.479275,2,1552,3.00558,0,11.543137,116,1436,2.997832,0,0.099507,0.080879,0.149475
7,14383,3.001449,43.222476,224.2891,4835,13566,3.008182,1.61059,222.791267,4018,9548,3.000997,2.908234,0.989546,0.701083,0.995687
19,9880,2.998229,1.484004,53.187793,642,9711,2.997056,0.242776,21.36336,473,9238,2.995283,2.776005,0.683026,0.504208,0.962008
10,4734,2.985245,0.013489,93.527426,455,4296,3.002949,0.00003,0.090728,17,4279,2.996357,0.094539,0.327133,0.223985,0.445768
3,2280,2.990871,0,47.590462,173,2115,3.002326,0,0.334163,8,2107,3.000226,0.000454,0.157616,0.110159,0.219924
18,2912,3.00082,0.001254,0.396473,8,2988,2.998439,0,39.313386,84,2904,2.999911,0.011755,0.202014,0.155174,0.302654
7,6255,3.004512,0.137736,17.604704,78,6237,3.00788,0.042058,2.092043,60,6177,3.001565,0.657546,0.435028,0.325433,0.644896
15,10905,3.001694,1.8603,80.725014,1320,11220,3.002569,0.499742,121.580932,1635,9585,2.994563,2.923103,0.757469,0.584211,0.997631
15,1490,3.00227,0,21.526926,78,1412,2.981338,0,0.760568,0,1412,2.984814,0,0.103551,0.073084,0.146339
10,5784,3.005233,0.072374,29.608984,392,5432,3.00235,0.010921,0.556582,40,5392,2.995967,0.33765,0.402078,0.282216,0.561225
13,13430,3.002015,8.26896,184.230782,3877,11798,3.001207,0.806689,158.057745,2245,9553,3.000219,2.924466,0.91961,0.612572,0.996177
17,4718,2.999497,0.033706,0.1838,14,5054,3.000166,0.002585,47.800122,350,4704,2.997658,0.175476,0.327584,0.262996,0.490515
11,7546,2.991459,0.324509,0.852653,44,8239,2.997087,0.175098,56.464835,737,7502,3.006119,1.282039,0.52212,0.426442,0.783808
2,6633,2.998351,0.168611,2.480205,50,6597,3.004971,0.024093,24.981382,14,6583,3.002412,0.701327,0.460387,0.343707,0.686782
18,13590,3.003097,13.639634,224.900511,4086,12402,2.997415,1.141433,174.50092,2898,9504,3.010501,2.921483,0.942555,0.643429,0.994557
12,8892,2.998217,0.769992,6.745892,112,8856,3.000754,0.176739,24.408769,76,8780,2.995158,2.128977,0.617133,0.459301,0.913629
7,4984,3.010491,0.040767,9.813304,21,4984,2.996664,0.001464,8.769157,21,4963,3.00414,0.23487,0.346875,0.258562,0.517693
11,6016,3.008507,0.090262,60.78361,481,5552,2.995957,0.007307,0.338999,17,5535,3.000354,0.399733,0.418564,0.288779,0.577107
14,13984,3.000781,11.434351,213.722065,4401,14193,3.003747,1.850217,232.733713,4610,9583,2.992355,2.9111,0.963709,0.740144,0.996755
10,11509,2.999476,2.248923,128.841044,1980,12189,2.998247,0.696338,189.776364,2660,9529,3.002751,2.920706,0.798994,0.633534,0.994705
12,7854,2.997051,0.359114,42.15994,57,7909,3.000459,0.095757,3.858435,112,7797,3.009182,1.638077,0.544682,0.411874,0.815771
17,13090,3.002782,4.378527,189.440727,3600,12189,3.001804,0.800503,153.96273,2699,9490,2.994882,2.882605,0.909154,0.633852,0.988076
10,3012,3.004907,0,20.500572,152,2876,2.99948,0,1.31083,16,2860,2.996413,0.013746,0.209466,0.149778,0.298138
14,10108,2.994859,1.307979,59.229353,617,10038,2.997521,0.320273,32.67466,547,9491,2.997082,2.810778,0.696764,0.521155,0.988851
8,1418,3.000823,0,0.021261,4,1538,2.99952,0,58.198969,124,1414,3.023445,0,0.09842,0.080091,0.148528
14,9688,2.998492,0.957301,15.569233,364,10318,2.991626,0.369669,69.929624,994,9324,2.994975,2.696618,0.669777,0.533929,0.970591
11,10650,3.00847,1.451044,81.278024,1094,10725,3.003046,0.503531,97.399782,1169,9556,2.996702,2.910428,0.741671,0.556578,0.995388
6,10635,2.990514,1.42092,74.174508,1208,9885,2.997999,0.365662,40.495241,458,9427,3.007241,2.863889,0.734662,0.5145,0.985335
17,11271,3.001187,3.622524,131.327075,1776,12631,2.993951,0.922644,187.395257,3136,9495,3.008031,2.900652,0.778681,0.65407,0.992934
1,11849,2.9994,3.374901,155.530798,2270,12597,2.997513,0.803701,147.794969,3018,9579,2.996075,2.920679,0.822683,0.654495,0.997626
5,3115,2.998958,0.000028,0.190009,25,3630,2.999116,0,124.476749,540,3090,2.993823,0.019041,0.21626,0.189007,0.32237
9,5877,3.00104,0.100637,0.267214,16,6345,3.000096,0.01579,80.834576,484,5861,3.002059,0.450982,0.408054,0.330479,0.611628
17,11985,3.000253,2.861371,141.050193,2470,12070,2.999653,0.952021,204.142334,2555,9515,2.993403,2.882802,0.8288,0.627873,0.990326
4,2876,2.988593,0.000333,57.148578,181,2700,3.009486,0,0.123981,5,2695,3.013718,0.002472,0.198724,0.14107,0.282311
5,3760,2.986003,0.000685,30.83574,122,3645,3.012662,0,3.44039,7,3638,3.006696,0.026093,0.259586,0.190426,0.380022
12,9724,3.003389,1.259787,34.323334,333,10270,2.997343,0.281412,42.566832,879,9391,3.004587,2.841812,0.67466,0.533622,0.980882
6,4584,2.999683,0.006117,6.242546,73,4536,2.994497,0,11.833777,25,4511,2.993975,0.107259,0.318298,0.2356,0.469521
18,12834,2.996236,4.033356,181.935413,3262,12600,2.998929,0.919704,157.003358,3028,9572,2.992931,2.916099,0.890132,0.653028,0.995678
12,8736,2.999439,0.698489,3.932878,17,8916,2.994389,0.159628,33.423909,197,8719,3.00212,2.109366,0.606553,0.463225,0.909968
10,702,2.995153,0,17.374779,1,722,2.998739,0,11.713003,21,701,2.972675,0,0.048675,0.037527,0.072356
17,680,2.986767,0,29.677824,16,667,3.007921,0,0.131528,3,664,2.995414,0,0.047014,0.034775,0.069076
6,5257,2.993017,0.029062,15.202192,69,5215,3.007944,0.000299,1.338816,27,5188,3.008093,0.259827,0.364119,0.27201,0.542971
19,11744,2.9965,3.670389,143.502767,2229,11328,3.002278,0.525164,134.243348,1813,9515,2.996461,2.887773,0.812934,0.590162,0.990793
18,7755,2.995872,0.382649,2.342428,42,7854,3.008018,0.078465,30.245066,141,7713,3.001335,1.476043,0.537809,0.410156,0.804902
12,6740,2.994332,0.209698,0.468139,53,7250,2.999624,0.057949,64.608013,563,6687,2.994805,0.804102,0.466129,0.377343,0.696352
15,10695,2.996229,1.76036,77.926185,1187,11115,2.999633,0.453946,87.145501,1607,9508,3.001594,2.915618,0.734763,0.577856,0.991922
3,12002,2.995058,3.179383,129.760707,2492,12036,3.000512,0.625384,159.193745,2526,9510,2.997574,2.876774,0.828157,0.626309,0.990931
6,12104,3.003319,4.114936,176.26409,2541,11900,2.994994,1.050968,162.228024,2337,9563,3.000936,2.905683,0.838697,0.615726,0.997377
13,13034,2.995503,5.928678,174.820855,3479,13490,3.002079,2.190394,178.415304,3935,9555,2.996004,2.905899,0.900474,0.703091,0.994892
15,1360,2.992652,0,4.380785,2,1474,2.992117,0,28.145135,116,1358,2.993496,0,0.094211,0.076402,0.141155
14,9450,3.005808,1.358927,15.293066,244,10122,2.993652,0.232318,62.555702,916,9206,2.999269,2.674896,0.656951,0.526035,0.95955
3,2184,2.989333,0,8.194895,10,2181,3.004685,0,9.262296,7,2174,2.994575,0.002,0.151127,0.113701,0.226464
15,4963,3.002706,0.034248,2.049176,18,5124,3.001556,0.007187,20.6156,179,4945,2.992491,0.239397,0.344649,0.266698,0.514199
19,13452,3.001332,5.982615,196.744597,3883,14402,3.001508,1.554684,204.362866,4833,9569,2.992996,2.918901,0.933648,0.750481,0.995717
16,11808,2.993105,2.094753,131.379939,2225,11248,2.995513,0.606085,135.657281,1665,9583,2.993904,2.914753,0.815343,0.583475,0.997552
17,1422,3.004439,0,0.514136,6,1424,3.009546,0,29.179818,8,1416,2.969526,0,0.098783,0.074334,0.146144
9,5688,2.990453,0.118783,19.233569,36,5728,2.996939,0.001467,3.219835,76,5652,3.006008,0.373183,0.393283,0.297873,0.590806
8,14022,3.002339,9.296455,219.637277,4469,13851,2.996186,1.259921,206.085041,4298,9553,3.00413,2.921881,0.958865,0.719642,0.997596
4,2728,2.999983,0,7.398148,4,2824,2.996296,0,15.313016,100,2724,3.00275,0.006863,0.189443,0.146528,0.284183
13,7230,3.004164,0.232512,54.066116,350,6900,2.996517,0.050703,0.675614,20,6880,2.996774,0.995587,0.502189,0.358944,0.716148
10,6192,3.000687,0.094859,59.716736,422,5792,3.000054,0.011249,2.09268,22,5770,3.012361,0.342213,0.429543,0.301157,0.604102
13,8736,3.001948,0.689851,3.404551,58,9854,2.996565,0.223637,67.516446,1176,8678,3.006444,2.095923,0.606304,0.511828,0.906966
3,2154,3.014472,0,4.109469,8,2187,3.004413,0,28.583917,41,2146,2.983626,0,0.150217,0.113758,0.222556
11,7909,2.990352,0.348458,5.190231,49,8052,3.003419,0.111243,59.148626,192,7860,3.000153,1.593907,0.546288,0.41955,0.82012
17,11815,2.98758,3.504735,121.474967,2309,12053,3.003815,0.884617,151.571051,2547,9506,3.007787,2.926306,0.815518,0.628512,0.993931
6,13395,3.00211,8.26181,192.239797,3856,13395,2.999301,1.257463,195.555012,3856,9539,2.99999,2.898616,0.912182,0.696172,0.994789
1,702,2.980024,0,2.491658,3,742,2.980804,0,41.445167,43,699,3.011468,0,0.048334,0.038399,0.07312
10,7140,2.998579,0.139463,12.458841,190,6980,2.99594,0.038914,3.095697,30,6950,3.000578,0.835136,0.495598,0.362391,0.724177
4,3008,2.987378,0,54.515063,140,2868,3.000073,0,1.389103,0,2868,3.018522,0.008506,0.207755,0.149379,0.300594
12,7968,3.001381,0.59237,2.266301,105,8784,2.995938,0.21437,66.876617,921,7863,3.004518,1.593577,0.553588,0.456889,0.821384
5,6435,3.001842,0.11269,2.31715,23,6705,2.987651,0.032771,19.201393,293,6412,2.992439,0.743987,0.446777,0.347655,0.66719
9,6399,2.993787,0.143045,16.411788,24,6435,2.999111,0.014496,7.092153,60,6375,2.996697,0.609798,0.442877,0.334662,0.663969
18,12726,3.005188,5.143331,176.910934,3140,13410,2.99548,1.126888,175.75003,3824,9586,2.989329,2.913576,0.87293,0.697361,0.996124
3,2223,2.997973,0,7.899974,15,2268,3.003658,0,6.120559,60,2208,2.994144,0,0.15372,0.118089,0.229571
16,2331,2.998047,0,49.851558,228,2106,3.000824,0,0.070156,3,2103,2.997969,0,0.161564,0.109573,0.218914
1,9620,2.996854,1.209752,36.553497,250,10257,2.995735,0.355493,43.517058,887,9370,2.993729,2.686283,0.665662,0.53275,0.975117
12,8208,3.002321,0.477791,9.676424,48,8616,2.994211,0.128935,12.300317,456,8160,3.003529,1.719809,0.56936,0.447587,0.851979
15,10905,3.000596,1.905039,73.764616,1405,11430,2.993595,0.473306,133.373956,1930,9500,3.000124,2.845528,0.754933,0.593276,0.990784
