Demand,Total parts,Parts per hour,VA Time,Drilling Waiting Time,Milling Waiting Time,Assembly Waiting Time,Drilling Util,Milling Util,Assembly Util,,,,,,,,,,,,
15,1860,78,8.993076,0.024473,0,0.177151,0.25687,0.193344,0.385925,,,,,,,,,,,,
7,9340,389,9.001868,160.262043,0.000035,236.449733,0.995791,0.744996,0.995668,,,,,,,,,,,,
4,1740,73,9.021851,0.019499,0,0.102618,0.242123,0.181387,0.364103,,,,,,,,,,,,
19,2862,119,8.973968,0.249654,0,0.790612,0.395556,0.294168,0.589331,,,,,,,,,,,,
8,8694,362,9.009896,124.071242,0.000017,238.427063,0.999999,0.750764,0.996039,,,,,,,,,,,,
15,7290,304,8.998799,34.737374,0.000094,214.065408,0.974912,0.729867,0.996095,,,,,,,,,,,,
11,7260,303,9.009758,22.218571,0.000043,235.185141,0.985361,0.735554,0.995921,,,,,,,,,,,,
2,996,42,8.977447,0,0,0.001022,0.137279,0.102235,0.205682,,,,,,,,,,,,
15,4980,208,8.988508,1.707044,0.000171,38.122625,0.691246,0.516973,0.974681,,,,,,,,,,,,
5,1473,61,8.98583,0.000047,0,0.026629,0.204254,0.152709,0.304942,,,,,,,,,,,,
14,7888,329,8.988891,59.617431,0.000068,226.369478,0.987503,0.738087,0.992643,,,,,,,,,,,,
13,3768,157,8.977698,0.665419,0,3.016217,0.52217,0.390377,0.777402,,,,,,,,,,,,
10,478,20,9.055681,0,0,0,0.066837,0.049742,0.100119,,,,,,,,,,,,
12,5700,238,9.016702,3.629807,0.000047,100.366215,0.793911,0.596397,0.987941,,,,,,,,,,,,
20,9160,382,8.987425,171.688185,0.000093,232.44016,0.996788,0.745596,0.995966,,,,,,,,,,,,
13,6370,265,9.014093,10.415106,0.000075,194.939478,0.886075,0.661794,0.990693,,,,,,,,,,,,
5,2360,98,9.02612,0.116569,0,0.544237,0.330041,0.245814,0.488388,,,,,,,,,,,,
12,6048,252,8.99653,6.569176,0.000046,156.196173,0.839261,0.628527,0.992063,,,,,,,,,,,,
3,3374,141,9.017061,0.389094,0,1.911012,0.470643,0.350995,0.698442,,,,,,,,,,,,
14,6314,263,9.010774,5.778786,0.000096,160.882974,0.875551,0.658428,0.995696,,,,,,,,,,,,
12,2380,99,9.003433,0.088639,0,0.39317,0.328777,0.247824,0.490063,,,,,,,,,,,,
11,5346,223,8.99932,3.145303,0.00013,71.407444,0.739023,0.553229,0.987582,,,,,,,,,,,,
5,2385,99,9.000622,0.087376,0,0.422225,0.330569,0.247127,0.493628,,,,,,,,,,,,
3,8000,333,8.988801,59.284723,0.000066,235.039525,0.997139,0.747234,0.995988,,,,,,,,,,,,
8,3904,163,9.024125,0.865023,0,4.384815,0.541875,0.404174,0.790165,,,,,,,,,,,,
11,5478,228,8.991073,2.941043,0.000103,106.026791,0.758356,0.567617,0.996049,,,,,,,,,,,,
18,7922,330,9.020867,62.870919,0.0001,233.04875,0.99658,0.744018,0.99598,,,,,,,,,,,,
4,1431,60,8.978282,0.002358,0,0.01656,0.197737,0.148794,0.294088,,,,,,,,,,,,
12,5928,247,9.002735,5.07472,0,144.356439,0.82181,0.617227,0.996066,,,,,,,,,,,,
16,3936,164,8.983806,0.68628,0,4.228105,0.544551,0.408528,0.805165,,,,,,,,,,,,
11,8892,371,9.00503,162.487746,0.000049,220.952924,0.987916,0.739024,0.996131,,,,,,,,,,,,
6,928,39,9.001126,0,0,0.005375,0.12867,0.096153,0.193636,,,,,,,,,,,,
2,900,38,8.997659,0,0,0.000283,0.124018,0.093503,0.186431,,,,,,,,,,,,
12,5424,226,8.998903,2.874473,0.00008,81.514276,0.752067,0.562481,0.988387,,,,,,,,,,,,
11,7230,301,9.025133,34.106011,0.000066,225.726373,0.97861,0.732268,0.996075,,,,,,,,,,,,
19,9519,397,8.993997,157.536753,0.000024,239.762717,0.999999,0.750719,0.995999,,,,,,,,,,,,
12,6492,271,9.009552,8.046518,0.000051,215.820776,0.898327,0.674815,0.995877,,,,,,,,,,,,
9,6216,259,9.010132,9.172026,0.000065,139.572457,0.86316,0.645829,0.973561,,,,,,,,,,,,
8,2285,95,9.012955,0.032145,0.000012,0.234847,0.318044,0.238126,0.474823,,,,,,,,,,,,
19,9120,380,8.99887,179.458312,0.000051,227.752373,0.992741,0.743752,0.996145,,,,,,,,,,,,
3,3318,138,9.030745,0.372371,0.000012,1.708118,0.462746,0.346544,0.687682,,,,,,,,,,,,
19,8417,351,9.007554,111.371632,0.000033,239.295936,0.999968,0.750674,0.995893,,,,,,,,,,,,
3,1443,60,9.003371,0.000163,0,0.033827,0.200467,0.150196,0.29793,,,,,,,,,,,,
11,5379,224,9.009976,3.517052,0.000005,69.375933,0.747186,0.557535,0.994673,,,,,,,,,,,,
8,3984,166,9.002078,0.676883,0,4.550292,0.552363,0.414131,0.820068,,,,,,,,,,,,
4,1028,43,9.01819,0,0,0.005315,0.142801,0.107674,0.214249,,,,,,,,,,,,
12,6012,251,8.991234,5.840093,0.000061,149.119355,0.829122,0.62188,0.996011,,,,,,,,,,,,
15,7305,304,9.000731,36.245724,0.000045,227.071255,0.988596,0.739548,0.995618,,,,,,,,,,,,
20,4790,200,8.99817,1.543578,0.000034,14.520846,0.662992,0.496085,0.95856,,,,,,,,,,,,
3,3381,141,9.002613,0.325568,0,1.562609,0.470032,0.350297,0.700497,,,,,,,,,,,,
7,1956,82,9.037437,0.019227,0,0.127864,0.273311,0.203089,0.407121,,,,,,,,,,,,
8,3808,159,9.007036,0.724859,0.000042,3.119677,0.529633,0.397224,0.792963,,,,,,,,,,,,
20,2295,96,9.015399,0.055541,0.000024,0.284388,0.319839,0.237828,0.473985,,,,,,,,,,,,
10,8658,361,9.002976,160.45727,0.000059,235.605367,0.999953,0.74847,0.995918,,,,,,,,,,,,
18,3346,139,9.001298,0.317008,0,1.04431,0.463096,0.346946,0.689324,,,,,,,,,,,,
11,9036,377,8.990625,163.112906,0.000159,231.614332,0.996197,0.74544,0.995953,,,,,,,,,,,,
14,6972,291,8.999347,27.955009,0.000021,186.495476,0.959664,0.713061,0.991312,,,,,,,,,,,,
2,886,37,8.985194,0,0,0.000874,0.122651,0.092058,0.183795,,,,,,,,,,,,
4,1980,83,9.003243,0.022137,0,0.156267,0.274945,0.2055,0.413054,,,,,,,,,,,,
2,7680,320,8.997309,49.758166,0.000069,194.962283,0.957379,0.714081,0.995966,,,,,,,,,,,,
7,3255,136,9.007421,0.363997,0.000069,1.53094,0.452552,0.339181,0.677087,,,,,,,,,,,,
6,2108,88,9.007716,0.043475,0,0.196732,0.29304,0.219483,0.436222,,,,,,,,,,,,
18,8568,357,8.980176,116.159746,0.000031,239.397741,0.999999,0.74993,0.996058,,,,,,,,,,,,
7,4450,185,8.99811,1.479145,0.000047,7.969827,0.617709,0.464595,0.912324,,,,,,,,,,,,
17,7582,316,9.006973,88.341035,0.000119,231.883881,0.993394,0.744942,0.995913,,,,,,,,,,,,
7,3598,150,8.996636,0.495755,0.000043,3.079598,0.500133,0.374395,0.744863,,,,,,,,,,,,
20,9520,397,8.994867,206.341674,0.000024,242.611592,0.999999,0.749515,0.996032,,,,,,,,,,,,
11,5357,223,8.99215,3.448309,0.000027,72.554532,0.732758,0.546187,0.994009,,,,,,,,,,,,
16,7470,311,9.005466,33.053338,0.000122,238.704464,0.999983,0.75017,0.995965,,,,,,,,,,,,
6,3054,127,9.010964,0.189502,0,0.931131,0.425069,0.31843,0.635702,,,,,,,,,,,,
10,5380,224,9.002238,2.197595,0.000083,82.808241,0.745161,0.557975,0.983684,,,,,,,,,,,,
12,1392,58,9.021104,0.000322,0,0.03002,0.194064,0.144658,0.28579,,,,,,,,,,,,
18,9424,393,9.005189,198.450469,0.000005,236.420333,0.997133,0.744502,0.994681,,,,,,,,,,,,
12,9101,379,8.992549,123.411533,0.000109,240.551608,0.999961,0.749492,0.996102,,,,,,,,,,,,
16,8194,341,9.00687,77.2791,0.000071,231.015274,0.99426,0.743583,0.993167,,,,,,,,,,,,
8,3816,159,8.987507,0.574723,0.000006,3.494459,0.529273,0.395142,0.786338,,,,,,,,,,,,
15,7185,299,8.998921,17.440972,0.000019,227.745178,0.9711,0.726313,0.995942,,,,,,,,,,,,
10,4520,188,9.005889,1.84574,0,8.858073,0.626209,0.46621,0.919696,,,,,,,,,,,,
18,7854,327,9.002965,54.486416,0.00005,221.04682,0.973039,0.729489,0.996173,,,,,,,,,,,,
11,8064,336,9.004516,82.537586,0.000072,231.996438,0.996348,0.743657,0.9959,,,,,,,,,,,,
14,4626,193,8.994873,1.405956,0.000033,13.430897,0.640821,0.480923,0.946642,,,,,,,,,,,,
7,3381,141,8.998319,0.475513,0.000069,2.143255,0.468909,0.352478,0.702366,,,,,,,,,,,,
1,485,20,8.974598,0,0,0,0.067185,0.049852,0.100472,,,,,,,,,,,,
8,3712,155,9.015252,0.505297,0,2.511267,0.513737,0.386896,0.7715,,,,,,,,,,,,
15,7500,313,8.978953,51.875508,0.000065,238.112412,0.999999,0.746423,0.995823,,,,,,,,,,,,
6,2946,123,9.001347,0.171092,0,0.858828,0.406901,0.305256,0.608828,,,,,,,,,,,,
9,4158,173,8.99645,1.049371,0.000054,6.161621,0.577832,0.432317,0.863754,,,,,,,,,,,,
5,2370,99,8.988643,0.059407,0,0.328593,0.327544,0.246442,0.490613,,,,,,,,,,,,
8,3968,165,9.015128,0.754225,0.00002,3.495297,0.549959,0.409935,0.816567,,,,,,,,,,,,
11,4890,204,9.008797,1.566778,0.000118,17.904577,0.67831,0.50837,0.966252,,,,,,,,,,,,
9,7455,311,9.017213,46.324774,0.000097,238.016944,0.995431,0.744896,0.99484,,,,,,,,,,,,
9,6383,266,8.994115,10.654741,0.000129,200.381887,0.882038,0.660631,0.995787,,,,,,,,,,,,
3,5724,239,8.981396,3.368596,0.000057,100.202003,0.783842,0.587703,0.995813,,,,,,,,,,,,
18,8838,368,9.002072,105.599019,0.000091,237.461701,0.998977,0.747577,0.996109,,,,,,,,,,,,
18,7260,303,9.004789,34.149605,0.000081,223.586314,0.98971,0.739147,0.996021,,,,,,,,,,,,
9,4329,180,9.004224,1.682488,0,14.98465,0.601889,0.450203,0.896793,,,,,,,,,,,,
16,6149,256,9.019031,8.295289,0.000063,147.557459,0.851188,0.639223,0.995913,,,,,,,,,,,,
8,3856,161,9.014736,0.635806,0.000025,3.156379,0.535258,0.400677,0.796099,,,,,,,,,,,,
10,4880,203,9.004952,1.627817,0.000007,34.313409,0.677022,0.507104,0.990784,,,,,,,,,,,,
2,1004,42,8.955856,0,0,0.005954,0.138828,0.104133,0.207333,,,,,,,,,,,,
5,2400,100,8.992487,0.089353,0,0.408584,0.333401,0.24938,0.4955,,,,,,,,,,,,
11,3920,163,9.008758,0.707412,0,3.073397,0.543958,0.406949,0.802473,,,,,,,,,,,,
7,3472,145,9.025031,0.37174,0,1.731706,0.483929,0.361013,0.716691,,,,,,,,,,,,
4,1932,81,9.007747,0.030437,0,0.169084,0.268545,0.201303,0.402256,,,,,,,,,,,,
6,1896,79,9.005753,0.021918,0,0.122126,0.263678,0.197307,0.393243,,,,,,,,,,,,
20,5676,237,8.993443,3.706649,0.000132,117.009074,0.789035,0.590506,0.996142,,,,,,,,,,,,
2,3318,138,8.992516,0.325626,0,1.664987,0.461518,0.343579,0.686433,,,,,,,,,,,,
5,2520,105,9.000468,0.12339,0.000015,0.51642,0.348203,0.262563,0.520688,,,,,,,,,,,,
16,3138,131,9.008087,0.309552,0,1.169314,0.436108,0.326669,0.65026,,,,,,,,,,,,
9,5280,220,9.018074,5.127116,0.000049,102.545145,0.731359,0.547289,0.97111,,,,,,,,,,,,
17,8704,363,9.007459,148.222114,0.000019,236.638255,0.999999,0.748863,0.996132,,,,,,,,,,,,
12,7110,296,8.998336,12.952806,0.000023,222.418376,0.971988,0.726165,0.994814,,,,,,,,,,,,
17,8517,355,8.990857,113.019784,0.000069,241.708146,0.999999,0.74623,0.995853,,,,,,,,,,,,
6,3360,140,8.994327,0.501547,0,1.705623,0.467089,0.349883,0.692395,,,,,,,,,,,,
9,4374,182,9.009762,1.236811,0.000009,8.26688,0.606787,0.453563,0.894961,,,,,,,,,,,,
18,8892,371,9.006933,136.793664,0.000041,225.148896,0.990966,0.740881,0.995949,,,,,,,,,,,,
6,3872,161,9.012233,0.64977,0.00004,2.543847,0.537153,0.403879,0.808646,,,,,,,,,,,,
1,994,41,8.991242,0,0,0.001473,0.137892,0.103359,0.206402,,,,,,,,,,,,
14,6832,285,8.97245,13.869753,0.000026,209.421061,0.9354,0.700101,0.995928,,,,,,,,,,,,
19,2400,100,8.991004,0.06781,0,0.350979,0.332579,0.248817,0.497023,,,,,,,,,,,,
1,441,18,8.97762,0,0,0,0.061103,0.045577,0.09125,,,,,,,,,,,,
5,5544,231,8.992509,3.332575,0.000007,68.388466,0.765351,0.572728,0.987972,,,,,,,,,,,,
3,8856,369,9.005843,114.025813,0.000111,240.262987,0.999943,0.75021,0.996158,,,,,,,,,,,,
4,2874,120,9.004159,0.29902,0,0.956514,0.398622,0.297996,0.593356,,,,,,,,,,,,
10,5430,226,8.997101,2.478438,0.000033,88.483303,0.753949,0.563729,0.995883,,,,,,,,,,,,
11,6617,276,8.995173,8.155783,0.000082,191.054566,0.909028,0.682,0.995027,,,,,,,,,,,,
18,8064,336,8.993913,115.518744,0.000052,240.471659,0.999999,0.747343,0.996287,,,,,,,,,,,,
14,6762,282,8.981841,12.187853,0.000029,205.756831,0.930818,0.698746,0.996018,,,,,,,,,,,,
1,468,20,9.035965,0,0,0,0.065359,0.048673,0.096096,,,,,,,,,,,,
11,4185,174,8.989908,1.088467,0.000234,5.333363,0.578759,0.434809,0.846136,,,,,,,,,,,,
2,968,40,8.998378,0,0,0.005452,0.133832,0.10126,0.201624,,,,,,,,,,,,
3,4239,177,8.999936,1.119757,0.000037,6.916192,0.589645,0.439941,0.87561,,,,,,,,,,,,
7,3080,128,8.99389,0.405803,0,1.689204,0.428511,0.319598,0.639004,,,,,,,,,,,,
6,2892,121,8.988417,0.194302,0,0.850899,0.400457,0.300009,0.592248,,,,,,,,,,,,
16,7455,311,9.007075,33.630511,0.000014,233.613325,0.995242,0.745909,0.996036,,,,,,,,,,,,
9,5225,218,8.999037,2.504256,0.000133,52.465744,0.717343,0.537267,0.995911,,,,,,,,,,,,
8,8190,341,8.987048,76.205098,0.000078,205.121133,0.970294,0.726765,0.996194,,,,,,,,,,,,
4,1000,42,9.008288,0,0,0.00126,0.138888,0.103929,0.207308,,,,,,,,,,,,
2,980,41,8.973904,0,0,0,0.136114,0.101563,0.203296,,,,,,,,,,,,
3,2500,104,9.005265,0.105644,0,0.401243,0.34826,0.259377,0.514217,,,,,,,,,,,,
8,1912,80,9.004694,0.025705,0,0.123038,0.264959,0.199054,0.398894,,,,,,,,,,,,
8,6175,257,9.005232,5.518763,0.000155,145.417314,0.848755,0.634636,0.993342,,,,,,,,,,,,
17,8466,353,9.003255,143.609442,0.000012,238.186754,0.999578,0.748256,0.995981,,,,,,,,,,,,
6,2850,119,8.987157,0.151997,0,0.651342,0.394957,0.296682,0.587327,,,,,,,,,,,,
18,7884,329,8.99657,86.492929,0.000035,238.292931,0.999809,0.747604,0.995806,,,,,,,,,,,,
14,5328,222,9.00894,2.772256,0.000091,66.129794,0.739133,0.554299,0.980571,,,,,,,,,,,,
19,9595,400,8.997482,166.907971,0.000087,235.371791,0.997753,0.74501,0.996155,,,,,,,,,,,,
7,7305,304,8.994297,43.154663,0.000059,231.829928,0.994069,0.74525,0.996109,,,,,,,,,,,,
2,942,39,9.011125,0,0,0,0.130582,0.098242,0.195406,,,,,,,,,,,,
14,7364,307,8.987266,29.888967,0.000035,213.03515,0.971503,0.725899,0.995557,,,,,,,,,,,,
2,998,42,8.950028,0,0,0.007554,0.137138,0.103788,0.20605,,,,,,,,,,,,
11,5027,209,8.993255,2.123445,0.000049,24.275308,0.694017,0.520575,0.966892,,,,,,,,,,,,
16,7344,306,9.000534,31.163535,0.000006,211.121487,0.97258,0.728495,0.988963,,,,,,,,,,,,
4,9082,378,8.99771,155.567798,0.000194,223.732362,0.984065,0.73482,0.986673,,,,,,,,,,,,
4,954,40,9.002257,0,0,0.000805,0.130979,0.100395,0.199141,,,,,,,,,,,,
18,8586,358,8.99792,96.999978,0,233.916664,0.99802,0.744629,0.995859,,,,,,,,,,,,
17,3598,150,9.001367,0.469974,0,1.974358,0.495166,0.371609,0.737768,,,,,,,,,,,,
7,1024,43,9.007273,0,0,0.000107,0.142453,0.106645,0.212651,,,,,,,,,,,,
4,6409,267,8.986968,8.975621,0.000069,199.626015,0.877925,0.656275,0.995839,,,,,,,,,,,,
2,1488,62,9.005503,0.000837,0,0.042349,0.205638,0.154826,0.307015,,,,,,,,,,,,
2,5916,247,8.994217,5.313725,0.000028,144.271631,0.818788,0.612765,0.991706,,,,,,,,,,,,
2,1062,44,8.982481,0,0,0.000093,0.146989,0.109657,0.219575,,,,,,,,,,,,
14,3395,141,9.029215,0.457883,0.00006,1.946459,0.473528,0.352745,0.707939,,,,,,,,,,,,
8,3672,153,9.013097,0.733661,0.000004,2.202309,0.508317,0.378553,0.746579,,,,,,,,,,,,
5,7514,313,9.000461,41.478403,0.000004,231.670587,0.995235,0.74534,0.996145,,,,,,,,,,,,
20,5445,227,8.99613,4.471975,0.000062,113.471207,0.754701,0.566542,0.987111,,,,,,,,,,,,
3,3318,138,8.998538,0.359614,0.00001,1.475191,0.461004,0.346246,0.689415,,,,,,,,,,,,
3,6615,276,9.002582,9.745022,0.000044,198.601515,0.91615,0.686012,0.989848,,,,,,,,,,,,
1,924,39,8.963697,0,0,0.001027,0.127557,0.095235,0.192321,,,,,,,,,,,,
2,9378,391,9.002722,186.874473,0.000052,222.093933,0.980898,0.735175,0.98699,,,,,,,,,,,,
5,2340,98,9.016474,0.102193,0.000008,0.388439,0.324137,0.244095,0.48376,,,,,,,,,,,,
8,9804,409,8.981612,183.329548,0,238.147633,0.999999,0.74857,0.996273,,,,,,,,,,,,
10,2545,106,9.011748,0.146484,0,0.562644,0.353897,0.264176,0.5269,,,,,,,,,,,,
3,1428,60,9.005002,0.000625,0,0.022023,0.199392,0.148559,0.29472,,,,,,,,,,,,
11,1494,62,8.966179,0.001043,0,0.049342,0.207189,0.154839,0.309727,,,,,,,,,,,,
17,8398,350,9.007915,96.443656,0.000083,237.426535,0.999999,0.746181,0.996033,,,,,,,,,,,,
8,5434,226,8.99144,2.917351,0.000084,100.110121,0.752174,0.567003,0.985237,,,,,,,,,,,,
19,9680,403,9.00424,182.117884,0.00011,239.315154,0.999925,0.748764,0.995972,,,,,,,,,,,,
19,8531,355,9.001651,114.1877,0.000104,213.361918,0.981885,0.734597,0.995962,,,,,,,,,,,,
16,7520,313,8.996757,30.690699,0.000055,232.94181,0.993488,0.742726,0.99603,,,,,,,,,,,,
10,3423,143,9.000575,0.392925,0.000009,1.340495,0.476115,0.356702,0.710865,,,,,,,,,,,,
2,3164,132,8.996991,0.259751,0.000119,0.93041,0.43833,0.329421,0.652668,,,,,,,,,,,,
5,6201,258,9.01352,5.795066,0.000185,118.884475,0.837165,0.626622,0.989944,,,,,,,,,,,,
14,7680,320,8.997689,49.01062,0.000057,237.516809,0.996663,0.745015,0.994179,,,,,,,,,,,,
19,7616,317,9.00601,78.430316,0.000066,237.162232,0.99887,0.747317,0.996125,,,,,,,,,,,,
16,7632,318,8.993541,40.360694,0.000147,222.102735,0.982882,0.737954,0.990687,,,,,,,,,,,,
12,5928,247,8.992885,4.949467,0.000077,128.854372,0.811272,0.608262,0.991664,,,,,,,,,,,,
16,2420,101,9.014005,0.093288,0,0.473212,0.336689,0.251306,0.50179,,,,,,,,,,,,
5,2345,98,8.997359,0.062337,0,0.287071,0.325888,0.242525,0.483878,,,,,,,,,,,,
16,7584,316,9.011509,48.452534,0.000086,220.663685,0.977468,0.73084,0.995917,,,,,,,,,,,,
9,4122,172,9.022677,1.093924,0.000025,6.424154,0.571996,0.428951,0.855731,,,,,,,,,,,,
3,3102,129,8.978732,0.292445,0.000014,1.155452,0.430343,0.321616,0.645189,,,,,,,,,,,,
17,7650,319,8.996711,81.756112,0,212.460841,0.981917,0.731744,0.996065,,,,,,,,,,,,
1,956,40,9.001829,0,0,0,0.132534,0.099936,0.198761,,,,,,,,,,,,
8,9177,382,9.017881,155.245623,0.000059,239.08717,0.999999,0.747657,0.995895,,,,,,,,,,,,
12,5820,243,9.005796,4.150742,0.000024,96.479095,0.80532,0.599665,0.996038,,,,,,,,,,,,
6,3168,132,9.007904,0.249387,0,1.066632,0.440075,0.329668,0.660634,,,,,,,,,,,,
13,6279,262,8.988224,5.49676,0.000025,185.625412,0.860411,0.644853,0.995911,,,,,,,,,,,,
17,8313,346,9.006022,118.752416,0.00002,239.644797,0.999999,0.749497,0.995949,,,,,,,,,,,,
1,916,38,9.003656,0,0,0.001604,0.127245,0.095379,0.188561,,,,,,,,,,,,
2,1018,42,9.022584,0,0,0.002357,0.141266,0.106172,0.210777,,,,,,,,,,,,
7,8177,341,8.995752,99.152766,0.00003,238.63433,0.99996,0.747212,0.995961,,,,,,,,,,,,
1,3423,143,9.003336,0.4611,0.000003,1.560145,0.474636,0.355623,0.7052,,,,,,,,,,,,
17,7905,329,9.000404,80.883685,0.000061,235.563967,0.994421,0.744481,0.99379,,,,,,,,,,,,
14,7014,292,9.00186,21.835513,0.000057,226.829759,0.971763,0.725466,0.996016,,,,,,,,,,,,
19,9006,375,8.992213,173.92306,0.000144,236.975575,0.998745,0.748708,0.995896,,,,,,,,,,,,
2,930,39,8.999708,0,0,0.00091,0.130399,0.096236,0.192889,,,,,,,,,,,,
16,7168,299,9.007422,26.49479,0.000095,218.686994,0.967346,0.724146,0.995984,,,,,,,,,,,,
9,7376,307,9.012738,38.761306,0.000072,198.059207,0.966773,0.72403,0.99541,,,,,,,,,,,,
17,8517,355,8.978516,110.22371,0.000036,237.607512,0.999165,0.746736,0.996028,,,,,,,,,,,,
6,2904,121,9.011025,0.260446,0,0.912283,0.403194,0.301004,0.601099,,,,,,,,,,,,
2,6331,264,9.001402,7.468539,0.000121,196.547475,0.86856,0.651769,0.991667,,,,,,,,,,,,
6,7939,331,8.995248,77.641652,0.00009,219.491754,0.980094,0.738637,0.996265,,,,,,,,,,,,
3,1620,68,9.006331,0.008518,0,0.048878,0.225201,0.168792,0.336088,,,,,,,,,,,,
18,6272,261,9.007645,7.514504,0.000165,197.557006,0.868552,0.652067,0.991294,,,,,,,,,,,,
2,992,41,8.985487,0,0,0.001094,0.136896,0.102558,0.204985,,,,,,,,,,,,
20,9760,407,8.998377,178.94966,0.000033,237.405714,0.999999,0.74708,0.996028,,,,,,,,,,,,
4,3138,131,8.994067,0.270192,0.000008,0.898692,0.437437,0.327216,0.649389,,,,,,,,,,,,
7,7904,329,9.025738,115.169445,0.000131,233.888978,0.995024,0.748452,0.99609,,,,,,,,,,,,
7,3556,148,9.012211,0.452793,0,1.830085,0.494916,0.368796,0.736724,,,,,,,,,,,,
4,1389,58,9.013664,0.00023,0,0.027255,0.192648,0.144331,0.289241,,,,,,,,,,,,
10,2012,84,9.001786,0.048284,0,0.216096,0.27875,0.210043,0.41718,,,,,,,,,,,,
14,1518,63,9.019707,0.003314,0,0.021091,0.21155,0.157279,0.31576,,,,,,,,,,,,
6,492,21,9.024744,0,0,0,0.068168,0.05154,0.102282,,,,,,,,,,,,
15,7545,314,8.984026,43.537282,0.000075,222.004899,0.978099,0.731272,0.995995,,,,,,,,,,,,
15,6435,268,9.003417,7.106784,0.00011,170.754391,0.890898,0.664404,0.988552,,,,,,,,,,,,
6,9660,403,8.99668,178.955824,0.000167,235.263644,0.996632,0.743782,0.996176,,,,,,,,,,,,
15,7275,303,9.000648,20.452994,0.000148,216.564121,0.95972,0.717703,0.995891,,,,,,,,,,,,
3,4910,205,8.992325,1.847254,0.000171,38.206049,0.679121,0.510559,0.989172,,,,,,,,,,,,
5,1440,60,9.003933,0.000022,0,0.023064,0.199818,0.148757,0.299026,,,,,,,,,,,,
15,9728,405,9.005652,211.703998,0.000014,238.426007,0.999999,0.745534,0.995983,,,,,,,,,,,,
4,1976,82,8.991601,0.020378,0,0.159933,0.273871,0.203741,0.408279,,,,,,,,,,,,
16,8607,359,8.987564,141.917656,0.000055,238.93054,0.995907,0.745417,0.993613,,,,,,,,,,,,
12,1912,80,8.967887,0.017867,0,0.100267,0.264888,0.19703,0.394741,,,,,,,,,,,,
18,5472,228,9.002201,2.811801,0.000079,111.612704,0.760563,0.570586,0.995956,,,,,,,,,,,,
12,5665,236,9.002402,4.023394,0.000018,79.221041,0.787143,0.586904,0.978982,,,,,,,,,,,,
18,3030,126,9.007052,0.231941,0.000053,0.830743,0.419871,0.313441,0.626072,,,,,,,,,,,,
9,3996,167,9.011001,1.031182,0.000012,4.588817,0.55298,0.415633,0.829957,,,,,,,,,,,,
7,3521,147,8.984696,0.565613,0.000029,2.337722,0.485676,0.365019,0.726756,,,,,,,,,,,,
3,2250,94,9.017742,0.054765,0,0.295801,0.314675,0.233695,0.466557,,,,,,,,,,,,
13,5280,220,8.987026,1.938153,0.000153,69.199117,0.731705,0.546977,0.984863,,,,,,,,,,,,
12,5652,236,9.001478,4.04709,0.000074,107.726408,0.783112,0.584353,0.994396,,,,,,,,,,,,
19,938,39,8.997482,0,0,0,0.128786,0.097736,0.194452,,,,,,,,,,,,
9,3012,126,9.009177,0.236338,0,1.0548,0.417781,0.314228,0.625935,,,,,,,,,,,,
12,6012,251,9.001974,5.151821,0.000029,143.77546,0.824805,0.616614,0.995582,,,,,,,,,,,,
9,7939,331,9.018053,58.69242,0.000086,239.634217,0.999999,0.749348,0.996004,,,,,,,,,,,,
3,1948,81,9.015928,0.019545,0,0.111446,0.269933,0.201093,0.402382,,,,,,,,,,,,
9,1912,80,8.99185,0.02206,0,0.139418,0.265945,0.198539,0.396758,,,,,,,,,,,,
12,6132,256,9.009815,6.388839,0.0001,149.625295,0.851796,0.638629,0.984945,,,,,,,,,,,,
4,1696,71,9.008277,0.013903,0,0.098358,0.235618,0.176798,0.350691,,,,,,,,,,,,
12,5496,229,9.013377,3.079761,0.000148,73.15425,0.761544,0.569607,0.995226,,,,,,,,,,,,
18,7856,327,9.007232,74.039628,0.00008,228.06687,0.98819,0.740703,0.989089,,,,,,,,,,,,
4,1924,80,8.967183,0.021031,0,0.13108,0.266013,0.199252,0.396776,,,,,,,,,,,,
17,2285,95,8.994836,0.093338,0,0.378902,0.317726,0.237699,0.475176,,,,,,,,,,,,
12,6048,252,8.988069,5.459722,0.000068,146.011711,0.838088,0.626458,0.995535,,,,,,,,,,,,
2,4983,208,8.997723,2.78122,0.000172,30.320429,0.688918,0.513142,0.97238,,,,,,,,,,,,
5,2350,98,8.992179,0.066456,0,0.324424,0.327906,0.243792,0.485037,,,,,,,,,,,,
6,2730,114,8.997814,0.217729,0,0.60267,0.378947,0.284805,0.563286,,,,,,,,,,,,
15,7530,314,9.009574,57.68454,0.000075,241.405097,0.999999,0.752045,0.995999,,,,,,,,,,,,
20,8514,355,8.97947,128.200192,0.000032,228.518211,0.992093,0.741703,0.995995,,,,,,,,,,,,
3,1419,59,8.985269,0,0,0.018581,0.196383,0.14603,0.294039,,,,,,,,,,,,
14,6930,289,8.9947,17.775709,0.000043,175.513094,0.933723,0.698472,0.996123,,,,,,,,,,,,
14,6426,268,9.014082,9.465627,0.000071,154.597762,0.870196,0.651148,0.996178,,,,,,,,,,,,
2,966,40,8.974374,0,0,0.001383,0.133552,0.099707,0.199541,,,,,,,,,,,,
1,507,21,9.024482,0,0,0,0.07088,0.052929,0.104221,,,,,,,,,,,,
15,1434,60,9.012914,0.001668,0,0.042085,0.199859,0.150028,0.296138,,,,,,,,,,,,
